Wban Number, YearMonthDay, Time, Station Type, Maintenance Indicator, Sky Conditions, Visibility, Weather Type, Dry Bulb Temp, Dew Point Temp, Wet Bulb Temp, % Relative Humidity, Wind Speed (kt), Wind Direction, Wind Char. Gusts (kt), Val for Wind Char., Station Pressure, Pressure Tendency, Sea Level Pressure, Record Type, Precip. Total
03012,20070409,1355,AO1 ,-,FEW041                                       ,10SM   ,-,55,36,46,49  , 14  ,220,G,19 ,29.81,-,-,AA,-
03012,20070409,1455,AO1 ,-,BKN047 BKN055                                ,10SM   ,-,55,34,45,45  , 15  ,230,G,19 ,29.80,-,-,AA,-
03012,20070409,1555,AO1 ,-,BKN050                                       ,10SM   ,-,54,32,45,43  , 12  ,220,G,18 ,29.79,-,-,AA,-
03012,20070409,1655,AO1 ,-,FEW037 BKN050 BKN065                         ,10SM   ,-,54,32,45,43  , 12  ,220,G,15 ,29.79,7,-,AA,-
03012,20070409,1755,AO1 ,-,BKN065                                       ,10SM   ,-,55,30,45,39  , 15  ,250,G,19 ,29.78,-,-,AA,-
03012,20070409,1855,AO1 ,-,BKN055                                       ,10SM   ,-,48,30,39,50  , 6   ,260,-,0  ,29.80,-,-,AA,-
03012,20070409,1955,AO1 ,-,CLR                                          ,10SM   ,-,45,30,39,56  , 8   ,230,-,0  ,29.82,-,-,AA,-
03012,20070409,2055,AO1 ,-,CLR                                          ,10SM   ,-,41,30,37,65  , 0   ,000,-,0  ,29.84,-,-,AA,-
03012,20070409,2155,AO1 ,-,CLR                                          ,10SM   ,-,39,28,36,65  , 0   ,000,-,0  ,29.85,-,-,AA,-
03012,20070409,2255,AO1 ,-,CLR                                          ,10SM   ,-,39,30,36,70  , 0   ,000,-,0  ,29.84,2,-,AA,-
03012,20070409,2355,AO1 ,-,CLR                                          ,10SM   ,-,34,28,32,79  , 4   ,090,-,0  ,29.82,-,-,AA,-
03012,20070410,0055,AO1 ,-,FEW090                                       ,10SM   ,-,36,28,34,73  , 6   ,200,-,0  ,29.80,-,-,AA,-
03012,20070410,0155,AO1 ,-,FEW026 SCT070 BKN080                         ,10SM   ,-,36,28,34,73  , 3   ,290,-,0  ,29.79,-,-,AA,-
03012,20070410,0255,AO1 ,-,BKN060 OVC070                                ,10SM   ,-,37,30,34,76  , 0   ,000,-,0  ,29.79,-,-,AA,-
03012,20070410,0355,AO1 ,-,SCT037 BKN045                                ,10SM   ,-,37,32,36,82  , 0   ,000,-,0  ,29.77,-,-,AA,-
03012,20070410,0455,AO1 ,-,BKN037 BKN046                                ,10SM   ,-,37,32,36,82  , 6   ,170,-,0  ,29.74,7,-,AA,-
03012,20070410,0555,AO1 ,-,CLR                                          ,10SM   ,-,37,30,34,76  , 4   ,230,-,0  ,29.73,-,-,AA,-
03012,20070410,0655,AO1 ,-,SCT037 SCT045                                ,10SM   ,-,43,36,39,76  , 4   ,240,-,0  ,29.72,-,-,AA,-
03012,20070410,0755,AO1 ,-,SCT045                                       ,10SM   ,-,48,34,43,59  , 30  ,300,G,36 ,29.70,-,-,AA,-
03012,20070410,0855,AO1 ,-,FEW085                                       ,10SM   ,-,45,34,39,65  , 17  ,260,G,28 ,29.71,-,-,AA,-
03012,20070410,0955,AO1 ,-,FEW021 FEW033 FEW050                         ,10SM   ,-,50,30,41,46  , 22  ,270,G,35 ,29.72,-,-,AA,-
03012,20070410,1055,AO1 ,-,FEW075                                       ,10SM   ,-,50,18,37,28  , 27  ,270,G,37 ,29.73,2,-,AA,-
03012,20070410,1155,AO1 ,-,CLR                                          ,10SM   ,-,50,12,37,22  , 30  ,280,G,39 ,29.72,-,-,AA,-
03012,20070410,1255,AO1 ,-,CLR                                          ,10SM   ,-,48,9,36,20  , 26  ,270,G,39 ,29.73,-,-,AA,-
03012,20070410,1355,AO1 ,-,CLR                                          ,10SM   ,-,48,7,36,19  , 23  ,270,G,32 ,29.72,-,-,AA,-
03012,20070410,1455,AO1 ,-,CLR                                          ,10SM   ,-,50,9,36,19  , 25  ,280,G,32 ,29.72,-,-,AA,-
03012,20070410,1555,AO1 ,-,CLR                                          ,10SM   ,-,48,5,34,17  , 24  ,270,G,34 ,29.73,-,-,AA,-
03012,20070410,1655,AO1 ,-,CLR                                          ,10SM   ,-,46,3,34,17  , 26  ,280,G,31 ,29.76,2,-,AA,-
03012,20070410,1755,AO1 ,-,CLR                                          ,10SM   ,-,43,0,30,16  , 24  ,300,G,33 ,29.78,-,-,AA,-
03012,20070410,1855,AO1 ,-,CLR                                          ,10SM   ,-,39,1,28,20  , 16  ,280,-,0  ,29.80,-,-,AA,-
03012,20070410,1955,AO1 ,-,CLR                                          ,10SM   ,-,36,1,27,22  , 12  ,280,-,0  ,29.84,-,-,AA,-
03012,20070410,2055,AO1 ,-,CLR                                          ,10SM   ,-,37,3,27,24  , 15  ,310,G,24 ,29.87,-,-,AA,-
03012,20070410,2155,AO1 ,-,CLR                                          ,10SM   ,-,36,1,27,22  , 17  ,320,G,22 ,29.87,-,-,AA,-
03012,20070410,2255,AO1 ,-,CLR                                          ,10SM   ,-,36,0,27,21  , 23  ,310,G,27 ,29.87,2,-,AA,-
03012,20070410,2355,AO1 ,-,CLR                                          ,10SM   ,-,34,1,25,24  , 12  ,300,-,0  ,29.88,-,-,AA,-
03012,20070411,0055,AO1 ,-,CLR                                          ,10SM   ,-,28,1,21,31  , 10  ,310,-,0  ,29.87,-,-,AA,-
03012,20070411,0155,AO1 ,-,CLR                                          ,10SM   ,-,30,3,23,31  , 12  ,310,G,17 ,29.87,-,-,AA,-
03012,20070411,0255,AO1 ,-,CLR                                          ,10SM   ,-,25,5,19,42  , 8   ,350,-,0  ,29.88,-,-,AA,-
03012,20070411,0355,AO1 ,-,CLR                                          ,10SM   ,-,19,3,16,49  , 9   ,330,-,0  ,29.89,-,-,AA,-
03012,20070411,0455,AO1 ,-,CLR                                          ,10SM   ,-,19,7,16,59  , 8   ,300,-,0  ,29.90,2,-,AA,-
03012,20070411,0555,AO1 ,-,CLR                                          ,10SM   ,-,18,7,16,62  , 8   ,310,-,0  ,29.91,-,-,AA,-
03012,20070411,0655,AO1 ,-,CLR                                          ,10SM   ,-,27,3,21,35  , 6   ,320,-,0  ,29.93,-,-,AA,-
03012,20070411,0755,AO1 ,-,CLR                                          ,10SM   ,-,34,3,25,27  , 9   ,300,-,0  ,29.93,-,-,AA,-
03012,20070411,0855,AO1 ,-,CLR                                          ,10SM   ,-,36,1,27,22  , 11  ,290,G,15 ,29.93,-,-,AA,-
03012,20070411,0955,AO1 ,-,CLR                                          ,10SM   ,-,41,3,30,20  , 18  ,310,G,25 ,29.90,-,-,AA,-
03012,20070411,1055,AO1 ,-,CLR                                          ,10SM   ,-,45,3,32,17  , 13  ,290,G,22 ,29.89,7,-,AA,-
03012,20070411,1155,AO1 ,-,CLR                                          ,10SM   ,-,48,3,34,15  , 17  ,290,G,22 ,29.86,-,-,AA,-
03012,20070411,1255,AO1 ,-,CLR                                          ,10SM   ,-,52,5,36,15  , 21  ,290,G,29 ,29.84,-,-,AA,-
03012,20070411,1355,AO1 ,-,CLR                                          ,10SM   ,-,52,3,36,13  , 22  ,290,G,29 ,29.84,-,-,AA,-
03012,20070411,1455,AO1 ,-,CLR                                          ,10SM   ,-,52,3,36,13  , 20  ,290,G,29 ,29.82,-,-,AA,-
03012,20070411,1555,AO1 ,-,CLR                                          ,10SM   ,-,48,1,34,14  , 20  ,290,G,29 ,29.85,-,-,AA,-
03012,20070411,1655,AO1 ,-,SCT110                                       ,10SM   ,-,46,3,34,17  , 17  ,270,G,23 ,29.88,2,-,AA,-
03012,20070411,1755,AO1 ,-,OVC100                                       ,10SM   ,-,43,9,32,25  , 9   ,250,G,14 ,29.89,-,-,AA,-
03012,20070411,1855,AO1 ,-,SCT080 BKN110                                ,10SM   ,-,37,14,28,39  , 3   ,260,-,0  ,29.89,-,-,AA,-
03012,20070411,1955,AO1 ,-,CLR                                          ,10SM   ,-,36,18,30,48  , 5   ,210,-,0  ,29.92,-,-,AA,-
03012,20070411,2055,AO1 ,-,OVC080                                       ,10SM   ,-,36,18,30,48  , 7   ,190,-,0  ,29.94,-,-,AA,-
03012,20070411,2155,AO1 ,-,BKN070                                       ,10SM   ,-,36,19,30,50  , 0   ,000,-,0  ,29.92,-,-,AA,-
03012,20070411,2255,AO1 ,-,FEW070 SCT075                                ,10SM   ,-,34,18,28,52  , 0   ,000,-,0  ,29.93,2,-,AA,-
03012,20070411,2355,AO1 ,-,FEW032 SCT042                                ,10SM   ,-,36,18,30,48  , 3   ,260,-,0  ,29.94,-,-,AA,-
03012,20070412,0055,AO1 ,-,FEW021 SCT027 SCT033                         ,10SM   ,-,36,19,30,50  , 3   ,170,-,0  ,29.92,-,-,AA,-
03012,20070412,0155,AO1 ,-,FEW016 SCT022 BKN032                         ,10SM   ,-,36,23,30,59  , 6   ,150,-,0  ,29.90,-,-,AA,-
03012,20070412,0255,AO1 ,-,FEW023 FEW038 SCT085                         ,10SM   ,-,34,28,32,79  , 6   ,150,-,0  ,29.88,-,-,AA,-
03012,20070412,0355,AO1 ,-,FEW026 BKN041 OVC070                         ,10SM   ,-,34,28,32,79  , 6   ,100,-,0  ,29.85,-,-,AA,-
03012,20070412,0455,AO1 ,-,FEW033 BKN048 BKN060                         ,10SM   ,-,36,28,34,73  , 8   ,090,-,0  ,29.83,7,-,AA,-
03012,20070412,0555,AO1 ,-,FEW040 SCT046 BKN060                         ,10SM   ,-,36,27,34,70  , 3   ,150,-,0  ,29.82,-,-,AA,-
03012,20070412,0655,AO1 ,-,FEW015 SCT023 BKN031                         ,6SM    ,-,34,30,32,85  , 0   ,000,-,0  ,29.85,-,-,AA,-
03012,20070412,0755,AO1 ,-,SCT011 BKN060 BKN070                         ,10SM   ,-,37,30,34,76  , 3   ,200,-,0  ,29.83,-,-,AA,-
03012,20070412,0855,AO1 ,-,FEW041 BKN049 BKN060                         ,10SM   ,-,41,30,37,65  , 4   ,290,-,0  ,29.82,-,-,AA,-
03012,20070412,0955,AO1 ,-,FEW035 SCT055 BKN070                         ,10SM   ,-,41,30,37,65  , 6   ,260,-,0  ,29.82,-,-,AA,-
03012,20070412,1055,AO1 ,-,FEW034 SCT065 BKN070                         ,10SM   ,-,45,28,37,51  , 8   ,250,-,0  ,29.80,7,-,AA,-
03012,20070412,1155,AO1 ,-,CLR                                          ,10SM   ,-,48,27,39,44  , 12  ,200,G,17 ,29.76,-,-,AA,-
03012,20070412,1255,AO1 ,-,FEW044 SCT050 SCT080                         ,10SM   ,-,52,27,43,38  , 19  ,190,G,30 ,29.72,-,-,AA,-
03012,20070412,1355,AO1 ,-,FEW065                                       ,10SM   ,-,54,25,43,33  , 22  ,210,G,32 ,29.71,7,-,AA,-
03012,20070412,1455,AO1 ,-,SCT035 BKN049 BKN060                         ,10SM   ,-,39,32,36,76  , 21  ,280,G,30 ,29.75,-,-,AA,-
03012,20070412,1555,AO1 ,-,FEW017 FEW024 BKN029                         ,10SM   ,-,37,30,34,76  , 7   ,300,G,20 ,29.79,-,-,AA,-
03012,20070412,1655,AO1 ,-,BKN026 BKN032                                ,10SM   ,-,39,32,36,76  , 12  ,090,-,0  ,29.79,2,-,AA,-
03012,20070412,1755,AO1 ,-,CLR                                          ,10SM   ,-,41,30,37,65  , 9   ,120,-,0  ,29.78,-,-,AA,-
03012,20070412,1855,AO1 ,-,CLR                                          ,10SM   ,-,37,28,34,70  , 4   ,060,-,0  ,29.77,-,-,AA,-
03012,20070412,1955,AO1 ,-,CLR                                          ,10SM   ,-,34,27,30,76  , 6   ,350,-,0  ,29.81,-,-,AA,-
03012,20070412,2055,AO1 ,-,SCT060                                       ,10SM   ,-,36,28,34,73  , 0   ,000,-,0  ,29.82,-,-,AA,-
03012,20070412,2155,AO1 ,-,BKN090                                       ,10SM   ,-,36,30,34,79  , 0   ,000,-,0  ,29.83,-,-,AA,-
03012,20070412,2255,AO1 ,-,CLR                                          ,10SM   ,-,34,28,32,79  , 5   ,350,-,0  ,29.82,2,-,AA,-
03012,20070412,2355,AO1 ,-,FEW027 BKN033 OVC075                         ,10SM   ,-,36,30,34,79  , 0   ,000,-,0  ,29.84,-,-,AA,-
03012,20070413,0055,AO1 ,-,OVC009                                       ,3SM    ,-,34,30,32,85  , 7   ,110,-,0  ,29.83,-,-,AA,-
03012,20070413,0155,AO1 ,-,FEW019 SCT024 BKN030                         ,10SM   ,-,34,30,32,85  , 5   ,350,-,0  ,29.78,7,-,AA,-
03012,20070413,0255,AO1 ,-,BKN002 BKN030 BKN038                         ,10SM   ,-,34,32,34,92  , 6   ,320,-,0  ,29.77,-,-,AA,-
03012,20070413,0355,AO1 ,-,SCT003 BKN019 OVC027                         ,3SM    ,-,34,32,34,92  , 6   ,040,-,0  ,29.77,-,-,AA,-
03012,20070413,0455,AO1 ,-,FEW023 BKN049                                ,10SM   ,-,34,30,32,85  , 6   ,350,-,0  ,29.75,7,-,AA,-
03012,20070413,0555,AO1 ,-,OVC001                                       ,1SM    ,-,32,30,30,92  , 0   ,000,-,0  ,29.76,-,-,AA,-
03012,20070413,0655,AO1 ,-,BKN005 OVC008                                ,5SM    ,-,34,30,32,85  , 0   ,000,-,0  ,29.78,-,-,AA,-
03012,20070413,0755,AO1 ,-,BKN001 OVC010                                ,1 1/4SM,-,34,30,32,85  , 5   ,140,-,0  ,29.79,-,-,AA,-
03012,20070413,0855,AO1 ,-,OVC003                                       ,3/4SM  ,-,32,30,30,92  , 5   ,280,-,0  ,29.82,-,-,AA,-
03012,20070413,0955,AO1 ,-,SCT003 BKN018 BKN080                         ,9SM    ,-,34,30,32,85  , 9   ,300,-,0  ,29.84,-,-,AA,-
03012,20070413,1055,AO1 ,-,FEW035 SCT044                                ,10SM   ,-,36,30,34,79  , 8   ,300,-,0  ,29.84,2,-,AA,-
03012,20070413,1155,AO1 ,-,SCT026 BKN033 BKN039                         ,10SM   ,-,34,30,32,85  , 14  ,360,G,20 ,29.86,-,-,AA,-
03012,20070413,1255,AO1 ,-,SCT010 BKN044 OVC085                         ,6SM    ,-,32,28,30,85  , 18  ,360,G,21 ,29.89,-,-,AA,-
03012,20070413,1355,AO1 ,-,CLR                                          ,9SM    ,-,34,28,32,79  , 15  ,360,G,24 ,29.91,2,-,AA,-
03012,20070413,1455,AO1 ,-,FEW023 SCT032 BKN070                         ,10SM   ,-,34,25,30,70  , 17  ,020,G,23 ,29.94,-,-,AA,-
03012,20070413,1555,AO1 ,-,SCT016 BKN036 OVC065                         ,5SM    ,-,34,25,30,70  , 14  ,030,G,19 ,29.97,-,-,AA,-
03012,20070413,1655,AO1 ,-,FEW032 SCT038 BKN044                         ,10SM   ,-,34,27,30,76  , 11  ,030,-,0  ,30.00,2,-,AA,-
03012,20070413,1755,AO1 ,-,CLR                                          ,10SM   ,-,34,21,28,59  , 10  ,010,-,0  ,30.02,-,-,AA,-
03012,20070413,1855,AO1 ,-,CLR                                          ,10SM   ,-,32,23,28,69  , 0   ,000,-,0  ,30.04,-,-,AA,-
03012,20070413,1955,AO1 ,-,CLR                                          ,10SM   ,-,30,25,28,82  , 3   ,360,-,0  ,30.08,-,-,AA,-
03012,20070413,2055,AO1 ,-,CLR                                          ,10SM   ,-,28,23,27,82  , 7   ,350,-,0  ,30.11,-,-,AA,-
03012,20070413,2155,AO1 ,-,CLR                                          ,10SM   ,-,28,21,27,75  , 6   ,020,-,0  ,30.13,-,-,AA,-
03012,20070413,2255,AO1 ,-,CLR                                          ,10SM   ,-,27,23,27,85  , 0   ,000,-,0  ,30.15,2,-,AA,-
03012,20070413,2355,AO1 ,-,CLR                                          ,10SM   ,-,25,19,23,78  , 5   ,030,-,0  ,30.17,-,-,AA,-
03012,20070414,0055,AO1 ,-,CLR                                          ,10SM   ,-,23,19,21,85  , 4   ,030,-,0  ,30.16,-,-,AA,-
03012,20070414,0155,AO1 ,-,FEW065                                       ,10SM   ,-,21,18,19,88  , 3   ,360,-,0  ,30.16,-,-,AA,-
03012,20070414,0255,AO1 ,-,FEW065 OVC070                                ,10SM   ,-,21,19,19,92  , 3   ,330,-,0  ,30.16,-,-,AA,-
03012,20070414,0355,AO1 ,-,FEW042 BKN050 OVC080                         ,10SM   ,-,21,19,19,92  , 0   ,000,-,0  ,30.15,-,-,AA,-
03012,20070414,0455,AO1 ,-,CLR                                          ,10SM   ,-,19,16,18,88  , 5   ,010,-,0  ,30.16,4,-,AA,-
03012,20070414,0555,AO1 ,-,SCT050                                       ,10SM   ,-,19,18,19,96  , 0   ,000,-,0  ,30.18,-,-,AA,-
03012,20070414,0655,AO1 ,-,BKN039 BKN046                                ,10SM   ,-,23,19,21,85  , 4   ,330,-,0  ,30.21,-,-,AA,-
03012,20070414,0755,AO1 ,-,FEW044                                       ,10SM   ,-,28,21,27,75  , 0   ,000,-,0  ,30.23,-,-,AA,-
03012,20070414,0855,AO1 ,-,CLR                                          ,10SM   ,-,34,21,28,59  , 0   ,000,-,0  ,30.23,-,-,AA,-
03012,20070414,0955,AO1 ,-,CLR                                          ,10SM   ,-,37,23,32,57  , 5   ,280,-,0  ,30.23,-,-,AA,-
03012,20070414,1055,AO1 ,-,CLR                                          ,10SM   ,-,41,25,36,53  , 7   ,350,-,0  ,30.21,7,-,AA,-
03012,20070414,1155,AO1 ,-,CLR                                          ,10SM   ,-,45,23,37,42  , 6   ,330,G,15 ,30.19,-,-,AA,-
03012,20070414,1255,AO1 ,-,CLR                                          ,10SM   ,-,48,18,37,30  , 13  ,340,-,0  ,30.19,-,-,AA,-
03012,20070414,1355,AO1 ,-,CLR                                          ,10SM   ,-,52,18,39,26  , 9   ,320,-,0  ,30.18,-,-,AA,-
03012,20070414,1455,AO1 ,-,CLR                                          ,10SM   ,-,52,19,39,27  , 6   ,310,-,0  ,30.16,-,-,AA,-
03012,20070414,1555,AO1 ,-,CLR                                          ,10SM   ,-,52,25,41,35  , 6   ,280,-,0  ,30.14,-,-,AA,-
03012,20070414,1655,AO1 ,-,CLR                                          ,10SM   ,-,52,27,43,38  , 6   ,250,-,0  ,30.14,7,-,AA,-
03012,20070414,1755,AO1 ,-,CLR                                          ,10SM   ,-,52,21,39,30  , 7   ,250,-,0  ,30.14,-,-,AA,-
03012,20070414,1855,AO1 ,-,CLR                                          ,10SM   ,-,45,25,37,46  , 3   ,210,-,0  ,30.15,-,-,AA,-
03012,20070414,1955,AO1 ,-,CLR                                          ,10SM   ,-,41,27,36,58  , 6   ,200,-,0  ,30.17,-,-,AA,-
03012,20070414,2055,AO1 ,-,CLR                                          ,10SM   ,-,37,27,34,67  , 6   ,070,-,0  ,30.19,-,-,AA,-
03012,20070414,2155,AO1 ,-,CLR                                          ,10SM   ,-,37,27,34,67  , 4   ,060,-,0  ,30.19,-,-,AA,-
03012,20070414,2255,AO1 ,-,CLR                                          ,10SM   ,-,32,25,28,75  , 5   ,140,-,0  ,30.18,2,-,AA,-
03012,20070414,2355,AO1 ,-,CLR                                          ,10SM   ,-,34,27,30,76  , 3   ,060,-,0  ,30.18,-,-,AA,-
03012,20070415,0055,AO1 ,-,CLR                                          ,10SM   ,-,32,27,30,82  , 0   ,000,-,0  ,30.17,-,-,AA,-
03012,20070415,0155,AO1 ,-,CLR                                          ,10SM   ,-,28,25,27,89  , 0   ,000,-,0  ,30.16,-,-,AA,-
03012,20070415,0255,AO1 ,-,CLR                                          ,10SM   ,-,30,25,28,82  , 5   ,360,-,0  ,30.14,-,-,AA,-
03012,20070415,0355,AO1 ,-,CLR                                          ,10SM   ,-,27,25,27,92  , 7   ,020,-,0  ,30.14,-,-,AA,-
03012,20070415,0455,AO1 ,-,CLR                                          ,10SM   ,-,28,25,27,89  , 3   ,350,-,0  ,30.14,7,-,AA,-
03012,20070415,0555,AO1 ,-,CLR                                          ,10SM   ,-,25,21,25,85  , 0   ,000,-,0  ,30.13,-,-,AA,-
03012,20070415,0655,AO1 ,-,CLR                                          ,10SM   ,-,34,28,32,79  , 0   ,000,-,0  ,30.14,-,-,AA,-
03012,20070415,0755,AO1 ,-,CLR                                          ,10SM   ,-,39,28,36,65  , 3   ,360,-,0  ,30.15,-,-,AA,-
03012,20070415,0855,AO1 ,-,CLR                                          ,10SM   ,-,46,28,39,50  , 0   ,000,-,0  ,30.14,-,-,AA,-
03012,20070415,0955,AO1 ,-,CLR                                          ,10SM   ,-,52,28,43,40  , 5   ,260,-,0  ,30.13,-,-,AA,-
03012,20070415,1055,AO1 ,-,CLR                                          ,10SM   ,-,55,25,43,31  , 4   ,210,-,0  ,30.10,7,-,AA,-
03012,20070415,1155,AO1 ,-,CLR                                          ,10SM   ,-,57,25,45,29  , 8   ,250,-,0  ,30.06,-,-,AA,-
03012,20070415,1255,AO1 ,-,CLR                                          ,10SM   ,-,63,27,46,26  , 10  ,230,G,19 ,30.03,-,-,AA,-
03012,20070415,1355,AO1 ,-,CLR                                          ,10SM   ,-,64,19,45,18  , 7   ,250,G,19 ,30.00,-,-,AA,-
03012,20070415,1455,AO1 ,-,CLR                                          ,10SM   ,-,66,19,46,16  , 6   ,250,-,0  ,29.96,-,-,AA,-
03012,20070415,1555,AO1 ,-,CLR                                          ,10SM   ,-,66,19,46,16  , 19  ,230,G,25 ,29.92,-,-,AA,-
03012,20070415,1655,AO1 ,-,CLR                                          ,10SM   ,-,64,16,45,15  , 17  ,230,G,23 ,29.92,7,-,AA,-
03012,20070415,1755,AO1 ,-,FEW120                                       ,10SM   ,-,61,19,45,20  , 20  ,170,G,25 ,29.94,-,-,AA,-
03012,20070415,1855,AO1 ,-,CLR                                          ,10SM   ,-,55,19,41,24  , 16  ,160,G,24 ,29.98,-,-,AA,-
03012,20070415,1955,AO1 ,-,CLR                                          ,10SM   ,-,52,19,39,27  , 10  ,140,-,0  ,30.01,-,-,AA,-
03012,20070415,2055,AO1 ,-,BKN120                                       ,10SM   ,-,48,19,37,32  , 8   ,110,-,0  ,30.03,-,-,AA,-
03012,20070415,2155,AO1 ,-,CLR                                          ,10SM   ,-,48,18,37,30  , 10  ,130,-,0  ,30.02,-,-,AA,-
03012,20070415,2255,AO1 ,-,CLR                                          ,10SM   ,-,48,16,36,28  , 12  ,180,G,18 ,30.02,2,-,AA,-
03012,20070415,2355,AO1 ,-,FEW110                                       ,10SM   ,-,48,18,37,30  , 9   ,130,-,0  ,30.02,-,-,AA,-
